Results, , , , , 
Field [10^{-4} a.u.], 0, -25 , -50 , -75 , -100 
Int [a.u.],-439.153854565,-439.155256693,-439.157505893,-439.160659523,-439.164801680
TS [a.u.],-439.135083747,-439.138959378,-439.143705638,-439.149314127,-439.155784124
Delta E [kcal/mol],11.778688295,10.2265651625,8.65966001252,7.11923598999,5.65851639002
Delta Delta E [kcal/mol],0,-1.55212313251,-3.11902828253,-4.65945230506,-6.12017190503
