Results, , , , , 
Field [10^{-4} a.u.], 0, -25 , -50 , -75 , -100 
Int [a.u.],-387.391423838,-387.392728159,-387.394719678,-387.397416295,-387.400811388
TS [a.u.],-387.287091788,-387.288898935,-387.291431538,-387.294694737,-387.298698467
Delta E [kcal/mol],65.468361375,65.15283806,64.81330785,64.457777645,64.0758579275
Delta Delta E [kcal/mol],0,-0.315523314988,-0.65505352497,-1.01058372998,-1.39250344745
