Results, , , , , 
Field [10^{-4} a.u.], 0, -25 , -50 , -75 , -100 
Int [a.u.],-312.116800339,-312.116786491,-312.117405672,-312.118661331,-312.120559079
TS [a.u.],-312.079794717,-312.080208493,-312.081171114,-312.082693126,-312.084777419
Delta E [kcal/mol],23.221027805,22.952693745,22.737185145,22.5700486375,22.45299165
Delta Delta E [kcal/mol],0,-0.268334059947,-0.483842659974,-0.650979167462,-0.768036154972
