Results, , , , , 
Field [10^{-4} a.u.], 0, -25 , -50 , -75 , -100 
Int [a.u.],-309.742817669,-309.742688939,-309.743270247,-309.744563934,-309.746572717
TS [a.u.],-309.678349546,-309.678558743,-309.679577271,-309.681404456,-309.684040427
Delta E [kcal/mol],40.4537471825,40.24169799,39.96734244,39.632572445,39.239011975
Delta Delta E [kcal/mol],0,-0.212049192458,-0.486404742493,-0.821174737503,-1.2147352075
