Results, , , , , 
Field [10^{-4} a.u.], 0, -25 , -50 , -75 , -100 
Int [a.u.],-309.742818518,-309.742689906,-309.743271177,-309.744564602,-309.746573594
TS [a.u.],-309.678348250,-309.678557302,-309.679575747,-309.681403020,-309.684039432
Delta E [kcal/mol],40.45509317,40.24320901,39.968882325,39.633892705,39.240186655
Delta Delta E [kcal/mol],0,-0.211884159973,-0.486210844974,-0.821200464969,-1.21490651503
