Results, , , , , 
Field [10^{-4} a.u.], 0, -25 , -50 , -75 , -100 
Int [a.u.],-439.153854493,-439.155289504,-439.157615295,-439.160816747,-439.164891657
TS [a.u.],-439.135086287,-439.138929358,-439.143577870,-439.149022236,-439.155253825
Delta E [kcal/mol],11.777049265,10.265991615,8.80848418752,7.40105565253,6.04773958004
Delta Delta E [kcal/mol],0,-1.51105765003,-2.96856507752,-4.37599361251,-5.729309685
